"","datasetName","decimalLatitude","decimalLongitude","Year","Month","individualCount","vernacularName","pa"
"1560","NEFSC Twin Otter Aerial Survey 2008",40.658,-71.43,"2008","08","1","basking shark",1
"1561","NEFSC Right Whale Aerial Survey",42.92626,-69.78352,"2011","06","1","Basking shark",1
"1562","NEFSC Right Whale Aerial Survey",42.60365,-68.97128,"2011","06","1","Basking shark",1
"1563","NEFSC Right Whale Aerial Survey",41.77485,-68.44478,"2002","07","1","Basking shark",1
"1564","NEFSC Right Whale Aerial Survey",42.86757,-70.19077,"2011","06","1","Basking shark",1
"1565","NEFSC Aerial Circle-Back Abundance Survey 2006",44.25,-67.44,"2006","08","1","basking shark",1
"1566","NEFSC Right Whale Aerial Survey",41.4269,-69.1728,"2014","06","1","Basking shark",1
"1567","NEFSC Right Whale Aerial Survey",42.25758,-68.50092,"2008","06","2","Basking shark",1
"1568","NYSDEC aerial surveys",40.100436,-71.900066,"2018","06","1","basking shark",1
"1569","Digital Aerial Baseline Survey of Marine Wildlife in Support of Offshore Wind Energy - OPA 2017",40.6257,-73.0772,"2017","08","1","basking shark",1
"1570","NEFSC Right Whale Aerial Survey",42.25784,-68.67458,"2014","06","1","Basking shark",1
"1571","NEFSC Right Whale Aerial Survey",43.98629,-63.84501,"2015","07","1","Basking shark",1
"1572","NEFSC Aerial Circle-Back Abundance Survey 2004",44.339,-67.10265,"2004","07","1","basking shark",1
"1573","NEFSC Right Whale Aerial Survey",42.47191,-68.57928,"2014","06","1","Basking shark",1
"1574","AMAPPS Northeast Aerial Cruise Summer 2021",41.961475,-67.759033,"2021","08","1","Basking shark",1
"1575",NA,42.0225,-70.2658,"2005","10","1","Basking shark",1
"1576","Digital Aerial Baseline Survey of Marine Wildlife in Support of Offshore Wind Energy - OPA 2017",40.7124,-71.5315,"2017","08","1","basking shark",1
"1577","NEFSC Right Whale Aerial Survey",44.68544,-62.08385,"2015","07","1","Basking shark",1
"1578","NEFSC Right Whale Aerial Survey",42.09299,-68.33499,"2016","06","1","Basking shark",1
"1579","NEFSC Right Whale Aerial Survey",42.24722,-68.82701,"2014","06","2","Basking shark",1
"1580","NEFSC Right Whale Aerial Survey",42.2788,-66.5347,"2014","06","1","Basking shark",1
"1581","NEFSC Right Whale Aerial Survey",42.45984,-68.31617,"2003","06","1","Basking shark",1
"1582","NEFSC Right Whale Aerial Survey",42.44558,-67.83587,"2015","06","1","Basking shark",1
"1583","NEFSC Right Whale Aerial Survey",41.60397,-69.45214,"2003","06","3","Basking shark",1
"1584","NEFSC Right Whale Aerial Survey",43.04111,-69.38365,"2011","06","1","Basking shark",1
"1585","NEFSC Right Whale Aerial Survey",42.21115,-68.03329,"2016","06","1","Basking shark",1
"1586","NEFSC Right Whale Aerial Survey",43.23724,-68.05874,"2003","07","1","Basking shark",1
"1587","AMAPPS Northeast Aerial Cruise Spring 2017",42.563198,-67.566399,"2017","07","1","basking shark",1
"1588","AMAPPS Northeast Aerial Cruise Spring 2017",43.841187,-67.328476,"2017","07","1","basking shark",1
"1589","NEFSC Right Whale Aerial Survey",41.25483,-68.943,"2005","08","1","Basking shark",1
"1590","NEFSC North Atlantic Marine Mammal and Turtle Aerial Abundance Survey 2007",42.74,-69.29,"2007","08","1","basking shark",1
"1591","NEFSC Right Whale Aerial Survey",41.92616,-68.20691,"2014","06","1","Basking shark",1
"1592","NEFSC Right Whale Aerial Survey",42.9729,-69.60147,"2012","05","1","Basking shark",1
"1593","NEFSC Right Whale Aerial Survey",42.24923,-68.84469,"2016","05","1","Basking shark",1
"1594","NEFSC Right Whale Aerial Survey",43.13844,-69.641,"2003","06","1","Basking shark",1
"1595","NEFSC Right Whale Aerial Survey",41.6445,-68.768,"2005","10","1","Basking shark",1
"1596","NEFSC Right Whale Aerial Survey",42.60759,-69.10417,"2012","05","1","Basking shark",1
"1597","NEFSC Right Whale Aerial Survey",43.05102,-67.74275,"2004","12","1","Basking shark",1
"1598","NEFSC Right Whale Aerial Survey",43.25667,-68.38133,"2003","06","1","Basking shark",1
"1599","AMAPPS Northeast Aerial Cruise Spring 2017",42.816158,-67.865578,"2017","07","1","basking shark",1
"1600","NEFSC Right Whale Aerial Survey",42.41013,-69.75803,"2008","07","1","Basking shark",1
"1601","Digital Aerial Baseline Survey of Marine Wildlife in Support of Offshore Wind Energy - OPA 2017",40.4024,-72.2626,"2017","08","1","basking shark",1
"1602","NEFSC Right Whale Aerial Survey",41.79457,-69.59048,"2003","07","1","Basking shark",1
"1603","NEFSC Right Whale Aerial Survey",42.28996,-68.69411,"2014","06","1","Basking shark",1
"1604","NEFSC Right Whale Aerial Survey",41.70394,-68.97893,"2011","06","1","Basking shark",1
"1605","NEFSC Right Whale Aerial Survey",41.93533,-69.79328,"2005","06","1","Basking shark",1
"1606","NEFSC Right Whale Aerial Survey",41.38591,-69.21767,"2015","05","1","Basking shark",1
"1607","Digital Aerial Baseline Survey of Marine Wildlife in Support of Offshore Wind Energy - OPA 2017",40.7111,-72.7597,"2017","08","1","basking shark",1
"1608","AMAPPS Northeast Aerial Cruise Spring 2017",42.943432,-68.016304,"2017","07","1","basking shark",1
"1609","USGS Patuxent Wildlife Research Center Seabirds Database",43.0595,-70.00883,"2005","07","1","Basking Shark",1
"1610","NEFSC Right Whale Aerial Survey",41.83,-68.59892,"2003","06","1","Basking shark",1
"1611","AMAPPS Northeast Aerial Cruise Spring 2019",40.240711,-67.531075,"2019","05","1","basking shark",1
"1612",NA,42.12567,-69.90225,"2011","09","1","Basking shark",1
"1613","NEFSC Right Whale Aerial Survey",41.28886,-69.30371,"2016","05","1","Basking shark",1
"1614","NEFSC Aerial Circle-Back Abundance Survey 2006",41.57,-69.45,"2006","07","1","basking shark",1
"1615","AMAPPS Northeast Aerial Cruise Spring 2017",42.249409,-68.816299,"2017","06","1","basking shark",1
"1616","Visual sightings from Song of the Whale 1993-2013",44.5905,-66.5471,"2005","08","1","basking shark",1
"1617","NEFSC Right Whale Aerial Survey",42.68668,-69.28154,"2009","07","1","Basking shark",1
"1618","NYSDEC aerial surveys",40.465006,-71.9899,"2018","06","1","basking shark",1
"1619","NEFSC Right Whale Aerial Survey",42.26978,-69.01895,"2015","05","1","Basking shark",1
"1620",NA,43.1322517395,-70.0735816956,"2005","07",NA,NA,1
"1621","NEFSC Right Whale Aerial Survey",41.7437,-69.23975,"2011","05","1","Basking shark",1
"1622","NEFSC Right Whale Aerial Survey",43.73617,-67.725,"2006","09","1","Basking shark",1
"1623","NEFSC Right Whale Aerial Survey",41.7157,-69.72552,"2003","07","1","Basking shark",1
"1624","NEFSC Right Whale Aerial Survey",42.98962,-68.73367,"2013","07","1","Basking shark",1
"1625","NEFSC Right Whale Aerial Survey",42.64248,-69.06088,"2014","06","1","Basking shark",1
"1626","NEFSC Right Whale Aerial Survey",41.76246,-69.67434,"2007","07","1","Basking shark",1
"1627","NEFSC Right Whale Aerial Survey",42.18079,-70.16408,"2003","06","1","Basking shark",1
"1628","NEFSC Right Whale Aerial Survey",42.88391,-69.62826,"2009","07","1","Basking shark",1
"1629","NEFSC Right Whale Aerial Survey",41.60871,-69.51149,"2003","05","1","Basking shark",1
"1630","NEFSC Right Whale Aerial Survey",41.18875,-69.26892,"2002","06","1","Basking shark",1
"1631","NEFSC Right Whale Aerial Survey",43.05067,-68.5415,"2006","07","1","Basking shark",1
"1632","NYSDEC aerial surveys",40.248882,-72.044212,"2018","06","3","basking shark",1
"1633","NEFSC Right Whale Aerial Survey",43.62365,-68.33276,"2022","12","1","Basking shark",1
"1634","NEFSC Right Whale Aerial Survey",41.95607,-69.65495,"2015","05","1","Basking shark",1
"1635","NEFSC Right Whale Aerial Survey",42.21322,-69.90789,"2004","06","2","Basking shark",1
"1636","NEFSC Right Whale Aerial Survey",42.27607,-68.94349,"2011","06","1","Basking shark",1
"1637","AMAPPS Northeast Aerial Cruise Summer 2016",42.908798,-68.370903,"2016","08","1","basking shark",1
"1638","NEFSC Right Whale Aerial Survey",42.39321,-70.72095,"2003","07","1","Basking shark",1
"1639","NEFSC Right Whale Aerial Survey",43.61692,-67.6625,"2006","05","1","Basking shark",1
"1640",NA,41.2086,-65.9921,"2004","09","1","Basking shark",1
"1641","AMAPPS Northeast Aerial Cruise Summer 2021",44.148842,-67.517265,"2021","09","1","Basking shark",1
"1642","NEFSC Right Whale Aerial Survey",41.33629,-69.24754,"2003","07","1","Basking shark",1
"1643","NEFSC Right Whale Aerial Survey",42.3088,-68.6466,"2014","06","1","Basking shark",1
"1644","NEFSC Right Whale Aerial Survey",40.78683,-70.23828,"2003","07","1","Basking shark",1
"1645","NEFSC Right Whale Aerial Survey",43.72404,-68.08926,"2013","07","1","Basking shark",1
"1646","NEFSC Right Whale Aerial Survey",42.60685,-69.56297,"2014","06","1","Basking shark",1
"1647","NEFSC Right Whale Aerial Survey",42.95059,-69.60661,"2009","07","1","Basking shark",1
"1648","AMAPPS Northeast Aerial Cruise Spring 2019",40.643841,-71.953362,"2019","04","1","basking shark",1
"1649","NEFSC Right Whale Aerial Survey",41.83545,-68.40038,"2016","05","1","Basking shark",1
"1650","NEFSC Right Whale Aerial Survey",42.62557,-69.4376,"2006","06","1","Basking shark",1
"1651","NEFSC Right Whale Aerial Survey",44.15618,-67.36647,"2013","06","1","Basking shark",1
"1652","NEFSC Right Whale Aerial Survey",41.86752,-69.302,"2011","05","1","Basking shark",1
"1653","NEFSC Right Whale Aerial Survey",42.35272,-68.42855,"2014","06","1","Basking shark",1
"1654","NEFSC Right Whale Aerial Survey",41.55197,-68.83781,"2015","07","1","Basking shark",1
"1655","NEFSC Aerial Circle-Back Abundance Survey 2006",43.54,-69.18,"2006","08","1","basking shark",1
"1656","NEFSC Right Whale Aerial Survey",42.37328,-68.48019,"2014","06","1","Basking shark",1
"1657","NEFSC North Atlantic Marine Mammal and Turtle Aerial Abundance Survey 2007",41.86,-69.68,"2007","08","1","basking shark",1
"1658","NEFSC Right Whale Aerial Survey",42.28025,-69.25863,"2014","06","1","Basking shark",1
"1659","NEFSC Right Whale Aerial Survey",42.21283,-68.59743,"2016","05","1","Basking shark",1
"1660","NEFSC Right Whale Aerial Survey",42.9595,-69.23425,"2006","06","1","Basking shark",1
"1661","NEFSC Right Whale Aerial Survey",41.38233,-68.79784,"2005","07","1","Basking shark",1
"1662","NEFSC Right Whale Aerial Survey",40.9545,-71.2305,"2006","06","1","Basking shark",1
"1663","NEFSC Right Whale Aerial Survey",41.66005,-69.52037,"2016","05","1","Basking shark",1
"1664","NEFSC Right Whale Aerial Survey",41.19017,-69.08905,"2009","05","1","Basking shark",1
"1665","AMAPPS Northeast Aerial Cruise Spring 2017",43.439152,-63.241821,"2017","07","1","basking shark",1
"1666","NEFSC Right Whale Aerial Survey",41.81358,-69.68983,"2007","06","1","Basking shark",1
"1667","NEFSC Right Whale Aerial Survey",41.86147,-68.16904,"2014","06","1","Basking shark",1
"1668","NEFSC Right Whale Aerial Survey",42.29146,-70.13109,"2003","07","1","Basking shark",1
"1669","AMAPPS Northeast Aerial Cruise Spring 2017",40.614021,-70.547096,"2017","06","1","basking shark",1
"1670","NEFSC Right Whale Aerial Survey",42.6145,-69.35233,"2000","06","1","Basking shark",1
"1671","NEFSC Right Whale Aerial Survey",43.23883,-67.67811,"2015","06","2","Basking shark",1
"1672","NEFSC Right Whale Aerial Survey",41.96899,-68.433,"2016","06","1","Basking shark",1
"1673","NEFSC Right Whale Aerial Survey",40.25042,-70.03302,"2015","06","2","Basking shark",1
"1674","NEFSC Right Whale Aerial Survey",44.10496,-67.43155,"2013","06","1","Basking shark",1
"1675","NEFSC Right Whale Aerial Survey",41.4688,-69.34212,"2016","05","1","Basking shark",1
"1676","AMAPPS Northeast Aerial Cruise Spring 2017",42.328789,-67.293572,"2017","07","1","basking shark",1
"1677","NEFSC Right Whale Aerial Survey",41.7944,-69.5248,"2002","06","1","Basking shark",1
"1678","NEFSC Right Whale Aerial Survey",42.28678,-69.51404,"2015","07","1","Basking shark",1
"1679","NEFSC Right Whale Aerial Survey",42.23964,-68.68996,"2006","06","1","Basking shark",1
"1680","NEFSC Right Whale Aerial Survey",42.09503,-69.44469,"2007","10","1","Basking shark",1
"1681","NEFSC Right Whale Aerial Survey",42.6212,-68.96618,"2014","06","1","Basking shark",1
"1682","NEFSC Right Whale Aerial Survey",41.91685,-69.66816,"2012","05","1","Basking shark",1
"1683","NEFSC Right Whale Aerial Survey",41.29335,-69.30403,"2015","06","1","Basking shark",1
"1684","AMAPPS Northeast Aerial Cruise Spring 2017",41.998219,-69.547432,"2017","06","1","basking shark",1
"1685","AMAPPS Northeast Aerial Cruise Spring 2017",41.373425,-67.009918,"2017","06","1","basking shark",1
"1686","NEFSC Right Whale Aerial Survey",41.94483,-69.39704,"2006","10","1","Basking shark",1
"1687","NEFSC Right Whale Aerial Survey",40.78772,-70.61739,"2004","06","1","Basking shark",1
"1688","NEFSC Right Whale Aerial Survey",41.61702,-69.3925,"2002","06","1","Basking shark",1
"1689","NEFSC Right Whale Aerial Survey",41.73392,-69.51276,"2003","06","1","Basking shark",1
"1690","NEFSC Right Whale Aerial Survey",41.84353,-68.3681,"2009","06","1","Basking shark",1
"1691","NEFSC Right Whale Aerial Survey",42.44582,-68.98994,"2014","06","1","Basking shark",1
"1692","NEFSC Right Whale Aerial Survey",42.74434,-68.86829,"2009","10","1","Basking shark",1
"1693","NEFSC Right Whale Aerial Survey",42.74677,-69.70855,"2011","06","1","Basking shark",1
"1694","NEFSC Right Whale Aerial Survey",42.15803,-68.75761,"2016","06","1","Basking shark",1
"1695","NEFSC Aerial Circle-Back Abundance Survey 2006",43.84,-67.85,"2006","08","1","basking shark",1
"1696","NEFSC Right Whale Aerial Survey",41.83317,-68.3295,"2005","08","1","Basking shark",1
"1697","NEFSC Right Whale Aerial Survey",41.3537,-69.11997,"2016","05","1","Basking shark",1
"1698","AMAPPS Northeast Aerial Cruise Summer 2011",42.966717,-69.689087,"2011","08","1","basking shark",1
"1699","NEFSC Right Whale Aerial Survey",45.20163,-60.06197,"2015","08","1","Basking shark",1
"1700","NEFSC Right Whale Aerial Survey",43.50683,-68.4435,"2005","09","1","Basking shark",1
"1701","NEFSC Right Whale Aerial Survey",40.38786,-70.25047,"2004","12","1","Basking shark",1
"1702","NEFSC Right Whale Aerial Survey",41.90275,-69.74678,"2002","06","1","Basking shark",1
"1703","NEFSC Right Whale Aerial Survey",43.25722,-69.18122,"2003","06","1","Basking shark",1
"1704","AMAPPS Northeast Aerial Cruise Summer 2016",43.357563,-68.941826,"2016","08","1","basking shark",1
"1705",NA,43.0850009918,-69.9654197693,"2005","07",NA,NA,1
"1706",NA,43.0850009918,-69.9654197693,"2005","07",NA,NA,1
"1707","NYSDEC aerial surveys",40.232435,-72.029986,"2018","06","2","basking shark",1
"1708","NEFSC Right Whale Aerial Survey",42.76245,-67.58733,"2015","06","1","Basking shark",1
"1709","NEFSC Right Whale Aerial Survey",42.4761,-69.49,"2008","10","1","Basking shark",1
"1710","NEFSC Right Whale Aerial Survey",41.05605,-69.30374,"2010","05","1","Basking shark",1
"1711","NEFSC Right Whale Aerial Survey",41.73053,-69.34687,"2002","06","1","Basking shark",1
"1712","NEFSC Right Whale Aerial Survey",42.61903,-69.80009,"2012","07","1","Basking shark",1
"1713","NEFSC Right Whale Aerial Survey",41.85845,-69.20198,"2015","05","1","Basking shark",1
"1714","NEFSC Aerial Circle-Back Abundance Survey 2004",40.096,-73.10293,"2004","06","1","basking shark",1
"1715","AMAPPS Northeast Aerial Cruise Summer 2010",43.243237,-70.0354,"2010","08","1","basking shark",1
"1716","NEFSC Right Whale Aerial Survey",41.44075,-69.22558,"2003","10","1","Basking shark",1
"1717","AMAPPS Northeast Aerial Cruise Summer 2016",40.189079,-72.101395,"2016","08","1","basking shark",1
"1718","NEFSC Right Whale Aerial Survey",41.39758,-68.85707,"2014","06","1","Basking shark",1
"1719","NEFSC Right Whale Aerial Survey",42.69635,-69.54554,"2011","06","1","Basking shark",1
"1720","AMAPPS Northeast Aerial Cruise Spring 2017",42.216801,-67.147446,"2017","07","1","basking shark",1
"1721","AMAPPS Northeast Aerial Cruise Spring 2017",41.258938,-69.227058,"2017","06","1","basking shark",1
"1722","NEFSC Twin Otter Aerial Survey 2008",43.709,-68.66,"2008","08","1","basking shark",1
"1723","NEFSC Right Whale Aerial Survey",43.09069,-69.09761,"2014","06","1","Basking shark",1
"1724","NEFSC Aerial Circle-Back Abundance Survey 2004",40.995,-70.73057,"2004","06","1","basking shark",1
"1725","NEFSC Right Whale Aerial Survey",42.99766,-69.53713,"2009","10","1","Basking shark",1
"1726","NEFSC Twin Otter Aerial Survey 2008",42.067,-69.448,"2008","08","1","basking shark",1
"1727","AMAPPS Northeast Aerial Cruise Summer 2016",43.972744,-67.4188,"2016","08","1","basking shark",1
"1728","NEFSC Right Whale Aerial Survey",40.70787,-70.11698,"2004","06","1","Basking shark",1
"1729","NEFSC Right Whale Aerial Survey",42.77425,-68.87588,"2015","05","1","Basking shark",1
"1730","NEFSC Right Whale Aerial Survey",43.42629,-68.27912,"2015","06","1","Basking shark",1
"1731","NEFSC Right Whale Aerial Survey",41.59311,-69.11199,"2015","05","1","Basking shark",1
"1732","NEFSC Right Whale Aerial Survey",41.47451,-69.28413,"2008","06","1","Basking shark",1
"1733","NEFSC Right Whale Aerial Survey",41.82355,-69.39677,"2002","06","1","Basking shark",1
"1734","AMAPPS Northeast Aerial Cruise Spring 2019",40.294888,-67.663094,"2019","05","1","basking shark",1
"1735","NEFSC Right Whale Aerial Survey",43.5347,-68.13326,"2013","07","1","Basking shark",1
"1736","NEFSC Right Whale Aerial Survey",41.61689,-69.39522,"2015","05","1","Basking shark",1
"1737","AMAPPS Northeast Aerial Cruise Summer 2016",42.344326,-67.680832,"2016","08","1","basking shark",1
"1738","NEFSC Aerial Circle-Back Abundance Survey 2006",43.62,-67.95,"2006","08","1","basking shark",1
"1739","NEFSC Right Whale Aerial Survey",41.82164,-69.31888,"2003","06","1","Basking shark",1
"1740","Digital Aerial Baseline Survey of Marine Wildlife in Support of Offshore Wind Energy - OPA 2017",40.6257,-73.0771,"2017","08","1","basking shark",1
"1741","NEFSC Right Whale Aerial Survey",42.47702,-69.48773,"2014","06","1","Basking shark",1
"1742","AMAPPS Northeast Shipboard Cruise Summer 2016",40.27595,-69.08761,"2016","07","1","basking shark",1
"1743","NYSDEC aerial surveys",40.586842,-71.606452,"2019","06","1","basking shark",1
"1744","NEFSC Right Whale Aerial Survey",42.17911,-66.35587,"2014","07","1","Basking shark",1
"1745","NEFSC Right Whale Aerial Survey",41.31292,-69.20353,"2002","05","1","Basking shark",1
"1746","USGS Patuxent Wildlife Research Center Seabirds Database",40.17979,-68.80203,"2010","06","1","Basking Shark",1
